1:S1:H1_S1:control:46_Ge:S2:36.86:710::F::-*:-1::-*:2::+:5:-*:5::-*:5:-:6:::-*:7:::7:::-*:8::-:9:::-:10:::-:11::::-:12:::-:13::-:14:::14::-:15::-:16:::-*:17::::+* 20:18:::+*?:19:Escherichia coli/Acinetobacter pittii:::++:20::++:21::++:21:::::21:::
1:S1:H1_S1:control:56_Ge:S2:42.6:728::F::-*:-1::-*:2::+:5:-:5::-:5:-*:6:::-:7:::7:::-:8::-:9:::-:10:::-:11::::-:12:::-:13::-:14:::14::-:15::-:16:::-*:17::::-:18:::+*?:19:Escherichia coli/Acinetobacter pittii:::++:20::++:21::++:21:::::21:::
1:S1:H1_S1:control:62_Ge:S2:46.31:994::F::-*:-1::-*:2::+:5:-*:5::-*:5:-:6:::-*:7:::7:::-:8::-:9:::-:10:::-:11::::-:12:::-:13::-:14:::14::-:15::-:16:::-*:17::::-*:18:::++:19::::++:20::++*:21::++:21:::::21:::
1:S2:H1_S2:control:5_Ge:S2:46.8:908:10599.00:F::-:-1:::2::+:5:-*:5::-*:5:-*:6:::-*:7:::7:::-:8::-:9:::-*:10:::-:11::::-:12:::-:13::-*:14:::14::-:15::-*:16:::-*:17::::-*:18:::+*?:19:Escherichia coli/Acinetobacter pittii:::++*:20::++:21::++:21:::::21:::
1:S2:H1_S2:control:9_Ge:S2:36.61:814::M::-:-1:::2::+:5:-:5::-:5:-*:6:::-*:7:::7:::-:8::-*:9:::-:10:::-:11::::-:12:::-:13::-:14:::14::+*:15:Acinetobacter pittii:-*:16:::+ ? *:17:Acinetobacter pittii:Escherichia coli::+*:18:Acinetobacter pittii::+*?:19:Acinetobacter pittii:Escherichia coli/Acinetobacter pittii::+*:20:Escherichia coli/Acinetobacter pittii:++:21:::21:::::21:::
1:S2:H1_S2:control:11_Ge:S2:45.31:832::M::-:-1:::2::+:5:-:5::-:5:-*:6:::-*:7:::7:::-*:8::-:9:::-:10:::-:11::::-:12:::-:13::-:14:::14::-:15::-*:16:::-*:17::::-*:18::Escherichia coli:+* 1:19:Acinetobacter pittii:::+* 20:20:Acinetobacter pittii:+*:21::++:21:::::21:::
1:S2:H1_S2:control:19_Ge:S2:41.24:798::M::-:-1::-*:2::+:5:-*:5::-:5:-*:6:::-*:7::-*:7:::-*:8::-:9:::-:10:::-:11::::-:12:::-:13::-:14::+* ?:14:Acinetobacter pittii:-*:15::-*:16:::-*:17::::-*:18:::+* 1:19:Acinetobacter pittii::Escherichia coli:+*:20::-*:21::++:21::::+*:21:::
1:S2:H1_S2:control:26_Ge:S2:38.6:670::M::-:-1:::2::+:5:-*:5::-:5:-:6:::-*:7:::7:::-:8::-:9:::-:10:::-:11::::-:12:::++:13:Escherichia coli:-*:14:::14::+*:15:Acinetobacter pittii:-:16:::+? *:17:Acinetobacter pittii:Escherichia coli::+*:18:Escherichia coli::+*:19:Acinetobacter pittii::Escherichia coli:++:20::++:21:::21:::::21:::
1:S2:H1_S2:control:28_Ge:S2:44.03:796::M::-:-1:::2::+:5:-*:5::-:5:-*:6:::-*:7:::7:::-:8::-:9:::-:10:::-:11::::-:12:::-:13::-:14:::14::-*:15::-*:16:::-*:17::::+*:18:Acinetobacter pittii::+*:19::::+*:20::++:21::++:21:::::21:::
1:S2:H1_S2:control:32_Ge:S2:39.52:988::F::-:-1:::2::+:5:-*:5::-*:5:-*:6:::-*:7:::7:::-:8::-:9:::-:10:::-:11::::-:12:::-:13::-:14:::14::-:15::-*:16:::-*:17::::-*:18:::-*:19::::+*:20::++*:21::++:21:::::21:::
1:S2:H1_S2:control:34_Ge:S2:45.32:964::F::-:-1:::2::+:5:-*:5::-*:5:-*:6:::-*:7:::7:::-:8::-*:9:::-:10:::-:11::::-:12:::?:13:Acinetobacter pittii:-:14:::14::-*:15::-*:16:::-*:17::::+*:18:Acinetobacter pittii::+* 60:19::::+*:20::++:21::++:21:::::21:::
1:S2:H1_S2:control:54_Ge:S2:41.47:884::M::-:-1:::2::+:5:-:5::-:5:-:6:::-*:7:::7:::-:8::-:9:::-:10:::-:11::::-:12:::-:13::-:14:::14::-:15::-:16:::-*:17::::-*:18:::+* 20:19:Acinetobacter pittii::Escherichia coli:-:20::++*:21::++:21:::::21:::
1:S2:H1_S2:control:60_Ge:S2:39.33:928::F::-:-1:::2::+:5:-*:5::-:5:-*:6:::-*:7:::7:::-*:8::-*:9:::-:10:::-:11::::-:12:::-:13::-:14:::14::-:15::-*:16:::+ ? *:17:Escherichia coli/Acinetobacter pittii:::+*:18:Acinetobacter pittii::+* 60:19::::+*:20:Escherichia coli/Acinetobacter pittii:++:21:::21:::::21:::
1:S3:H1_S3:control:4_Ge:S2:40.3:772:10060.00:M::-*:-1:::2::+:5:-:5::-:5:-:6:::-:7:::7:::-:8::-*:9:::-:10:::-:11::::-:12:::-:13::-:14:::14::-:15::-:16:::1:17:Escherichia coli  :::+*? 1:18:Escherichia coli::+*:19::::++:20::++:21::++:21:::::21:::
1:S3:H1_S3:control:8_Ge:S2:40.17:854::M::-*:-1:::2::+:5:-:5::-:5:-*:6:::-*:7:::7:::-:8::-:9:::-:10:::-:11::::-:12:::-:13::-:14:::14::-:15::-:16:::+* 20:17:Acinetobacter pittii:Escherichia coli::+*:18:Escherichia coli::++*:19::::++:20::++:21::++:21:::::21:::
1:S3:H1_S3:control:12_Ge:S2:39.06:864::F::-*:-1:::2::+:5:-*:5::-*:5:-*:6:::-*:7:::7:::-:8::-:9:::-:10:::-:11::::-:12:::-:13::-:14:::14::-:15::-:16:::++:17::::+*:18:::++:19::::++:20::++:21:::21:::::21:::
1:S3:H1_S3:control:45_Ge:S2:38.08:840::M::-*:-1::-*:2::+:5:-*:5::-*:5:-*:6:::-:7::-*:7:::-:8::-:9:::-:10:::-:11::::-:12:::-:13::-:14::+* ?:14:Escherichia coli/Acinetobacter pittii:-:15::-:16:::-*:17::::-*:18:::+*:19::::+*:20::++:21::++:21::::++*:21:::
1:S3:H1_S3:control:48_Ge:S2:39.53:780::M::-*:-1:::2::+:5:-*:5::-:5:-:6:::-:7:::7:::-:8::-:9:::-:10:::-:11::::-:12:::-:13::-:14:::14::-:15::-:16:::-*:17::::-*:18:::+*:19:Acinetobacter pittii::Escherichia coli:+*:20:Escherichia coli/Acinetobacter pittii:++:21::++:21:::::21:::
1:S3:H1_S3:control:51_Ge:S2:40.22:906::M::-*:-1:::2::+:5:-:5::-*:5:-:6:::-:7:::7:::-:8::-:9:::-*:10:::-:11::::-:12:::-:13::-:14:::14::-:15::-:16:::-*:17::Escherichia coli::-*:18:::+* ?:19:Acinetobacter pittii:::-:20::++:21::++:21:::::21:::
1:S3:H1_S3:control:73_Ge:S2:39.5:738::F::-*:-1:::2::+:5:-*:5::-*:5:-:6:::-*:7:::7:::-*:8::-*:9:::-:10:::-:11::::-:12:::-:13::-:14:::14::-:15::+? 1:16:Escherichia coli::-:17::::+* 20:18:Escherichia coli::+*:19::::++:20::++:21::++:21:::::21:::
1:S3:H1_S3:control:74_Ge:S2:40.2:694::M::-*:-1:::2::+:5:-*:5::-:5:-*:6:::-*:7:::7:::-:8::-*:9:::-:10:::-:11::::-:12:::-:13::-:14:::14::-:15::-*:16:::-*:17::::-*:18:::+*:19:Acinetobacter pittii:::++:20::++:21::++:21:::::21:::
1:S3:H1_S3:control:76_Ge:S2:45.23:794::F::-*:-1:::2::+:5:-*:5::-*:5:-:6:::-*:7:::7:::-:8::-:9:::-:10:::-:11::::-:12:::-:13::-:14:::14::-:15::-:16:::-*:17::::+* 20:18:Acinetobacter pittii::++:19::::++:20::++:21::++:21:::::21:::
1:S3:H1_S3:control:79_Ge:S2:42.11:868::M::-*:-1:::2::+:5:-*:5::-:5:-*:6:::-:7:::7:::-:8::-*:9:::-:10:::-:11::::-:12:::-:13::-:14:::14::-:15::-:16:::+* ?:17:Escherichia coli/Acinetobacter pittii:::+* 20:18:Acinetobacter pittii::-*:19:Acinetobacter pittii:::++:20::++:21::++:21:::::21:::
1:S4:H1_S4:control:14_Ge:S2:43:904:10296.00:M::-*:-1:::2::+:5:-*:5::-:5:-*:6:::-*:7:::7:::-:8::-:9:::-:10:::-*:11::::-*:12:::-*:13::-:14:::14::-*:15::++*:16:Escherichia coli::-*:17::::+? * 1:18:Acinetobacter pittii::+*:19:Acinetobacter pittii::Escherichia coli:++:20::++:21::++:21:::::21:::
1:S4:H1_S4:control:18_Ge:S2:41.33:798::M::-*:-1:::2::+:5:-:5::-*:5:-*:6:::-*:7:::7:::-:8::-:9:::-*:10:::-*:11::::-*:12:::-:13::-:14:::14::-*:15::-*:16:::+*:17::::++:18:Acinetobacter pittii::+*:19:Escherichia coli/Acinetobacter pittii:::++:20::++:21::++:21:::::21:::
1:S4:H1_S4:control:20_Ge:S2:42.24:840::M::-*:-1:::2::+:5:-:5::-:5:-:6:::-*:7:::7:::-:8::-:9:::-:10:::-*:11::::-*:12:::-*:13::-:14:::14::-:15::-*:16:::+*:17:Escherichia coli/Acinetobacter pittii:::+*:18:Acinetobacter pittii::++:19::::++:20::+*40:21:Escherichia coli:++:21:::::21:::
1:S4:H1_S4:control:39_Ge:S2:43.71:852::M::-*:-1::-*:2::+:5:-:5::-:5:-:6:::-:7::-*:7:::-:8::-*:9:::-*:10:::-:11::::-*:12:::-*:13::-*:14::+* ?:14:Escherichia coli/Acinetobacter pittii:-*:15::-:16:::+*:17:Acinetobacter pittii:Escherichia coli::++:18:::++*:19::::++:20::++:21:::21::::+*:21:::
1:S4:H1_S4:control:44_Ge:S2:40.96:804::F::-*:-1:::2::+:5:-:5::-*:5:-*:6:::-:7:::7:::-:8::-*:9:::-*:10:::-:11::::-:12:::-*:13::-*:14:::14::-:15::+ ? 1:16:Acinetobacter pittii::+*:17:Acinetobacter pittii:Escherichia coli::++:18:::++:19::::++:20::++:21:::21:::::21:::
1:S4:H1_S4:control:53_Ge:S2:42.67:798::M::-*:-1:::2::+:5:-*:5::-:5:-*:6:::-*:7:::7:::-:8::-:9:::-*:10:::-:11::::-:12:::-*:13::-:14:::14::30:15:Escherichia coli:-*:16:::-*:17::::++:18:::+*:19::::+*:20:Escherichia coli/Acinetobacter pittii:++:21:::21:::::21:::
1:S4:H1_S4:control:58_Ge:S2:40.14:708::F::-*:-1:::2::+:5:-:5::-*:5:-:6:::-*:7:::7:::-:8::-:9:::-*:10:::-*:11::::-*:12:::-:13::-:14:::14::-:15::-*:16:::+* ?:17:Acinetobacter pittii:Escherichia coli::+*:18:::+*:19::::++:20::++:21:::21:::::21:::
1:S4:H1_S4:control:63_Ge:S2:39.01:762::M::-*:-1:::2::+:5:-:5::-:5:-*:6:::-*:7:::7:::-:8::-:9:::-*:10:::-*:11::::-*:12:::-:13::-*:14:::14::-:15::-:16:::+* ?:17:Acinetobacter pittii:Escherichia coli::+*:18:Acinetobacter pittii::+*:19:Acinetobacter pittii::Escherichia coli:+*:20::++:21::++:21:::::21:::
1:S4:H1_S4:control:64_Ge:S2:44.13:934::F::-*:-1:::2::+:5:-:5::-*:5:-:6:::-*:7:::7:::-:8::-:9:::-:10:::-*:11::::-:12:::-:13::-:14:::14::++:15::-:16:::+* ?:17:Acinetobacter pittii:Escherichia coli::+*:18:Acinetobacter pittii::++:19::::++:20::++:21::++:21:::::21:::
1:S4:H1_S4:control:67_Ge:S2:40.32:664::F::-*:-1:::2::+:5:-*:5::-*:5:-:6:::-*:7:::7:::-:8::-:9:::-*:10:::-:11::::-:12:::?:13:Acinetobacter pittii:-:14:::14::-:15::-:16:::++:17:::Acinetobacter pittii:++*:18:::+*:19:Acinetobacter pittii::Escherichia coli:+*:20::+* 15:21:Escherichia coli:++:21:::::21:::
1:S5:H1_S5:control:6_Ge:S2:39.65:908:10750.00:F::-:-1:::2::+:5:-*:5::-*:5:-*:6:::-*:7:::7:::-*:8::-*:9:::-:10:::-:11::::-:12:::-:13::-:14:::14::-:15::-:16:::++:17::::-*:18:::-*:19::::-*:20::++:21::++:21:::::21:::
1:S5:H1_S5:control:17_Ge:S2:41.45:958::M::-:-1:::2::+:5:-*:5::-*:5:-*:6:::-:7:::7:::-:8::-:9:::-:10:::-:11::::-:12:::-:13::-:14:::14::++:15::++:16:::++:17::::-:18:::++:19::::++:20::++:21::++:21:::::21:::
1:S5:H1_S5:control:22_Ge:S2:42.89:712::M::-:-1:::2::+:5:-*:5::-*:5:-*:6:::-:7:::7:::-:8::-*:9:::-:10:::-:11::::-:12:::-:13::++:14:::14::++:15:Escherichia coli:++:16:::++:17::::++:18:::++:19::::++:20::++:21::++ (neg in telling):21::Escherichia coli:::21:::
1:S5:H1_S5:control:29_Ge:S2:38.01:956::F::-:-1::-*:2::+:5:-*:5::-*:5:-:6:::-*:7::-*:7:::-:8::-:9:::-:10:::-:11::::-:12:::-:13::-:14::+* ?:14:Escherichia coli/Acinetobacter pittii:-:15::-:16:::-:17::::40:18:::-:19::::++:20::++:21:::21::::++*:21:::
1:S5:H1_S5:control:30_Ge:S2:40.33:922::M::-:-1:::2::+:5:-*:5::-*:5:-:6:::-*:7:::7:::-*:8::-:9:::-:10:::-:11::::-*:12:::-:13::-:14:::14::-:15::40:16:::++:17::::-*:18:::++:19::::++:20::++:21::++:21:::::21:::
1:S5:H1_S5:control:55_Ge:S2:40.47:990::F::-:-1:::2::+:5:-*:5::-*:5:-*:6:::-:7:::7:::-:8::-:9:::-:10:::-:11::::-:12:::-:13::-:14:::14::-:15::+ ? 1:16:Escherichia coli::++:17::::10:18:::++:19::::++:20::++:21:::21:::::21:::
1:S5:H1_S5:control:66_Ge:S2:37.5:1070::F::-:-1:::2::+:5:-*:5::-:5:-*:6:::-*:7:::7:::-:8::-:9:::-:10:::-*:11::::-:12:::-:13::-:14:::14::++:15::15:16:::++:17::::-:18:::++:19::::++:20::++:21::++:21:::::21:::
1:S5:H1_S5:control:70_Ge:S2:41.34:724::F::-:-1:::2::+:5:-*:5::-:5:-*:6:::-*:7:::7:::-:8::-:9:::-*:10:::-*:11::::-:12:::-:13::-:14:::14::-:15::-:16:::++:17::::++:18:::++:19::::++:20::++:21:::21:::::21:::
1:S5:H1_S5:control:75_Ge:S2:40.05:772::M::-:-1:::2::+:5:-*:5::-:5:-*:6:::-*:7:::7:::-:8::-:9:::-:10:::-:11::::-:12:::-:13::-:14:::14::-:15::-:16:::-:17::::1:18:Escherichia coli::-:19::::++:20::++:21::++:21:::::21:::
1:S5:H1_S5:control:80_Ge:S2:41.75:812::M::-:-1:::2::+:5:-*:5::-*:5:-*:6:::-*:7:::7:::-:8::-:9:::-:10:::-*:11::::-*:12:::-:13::-:14:::14::-:15::++:16:::2:17::::-:18:::30:19::::++:20::++:21::++:21:::::21:::
1:S6:H1_S6:control:2_Ge:S2:44.73:1014:9798.00:F::-:-1:::2::+:5:-:5::-:5:-*:6:::-*:7:::7:::-:8::-:9:::-:10:::-:11::::-:12:::-:13::-:14:::14::-*:15::-:16:::-*:17::::++:18:Escherichia coli::+*:19:Acinetobacter pittii::Escherichia coli:++:20::++:21::++:21:::::21:::
1:S6:H1_S6:control:7_Ge:S2:40.37:850::M::-:-1:::2::+:5:-:5::-:5:-*:6:::-:7:::7:::-:8::-:9:::-:10:::-:11::::-:12:::-:13::-:14:::14::-:15::-*:16:::-*:17::::+? 2:18:Acinetobacter pittii::-:19::::++:20::++:21::++:21:::::21:::
1:S6:H1_S6:control:15_Ge:S2:40.84:880::M::-:-1:::2::+:5:-:5::-:5:-:6:::-:7:::7:::-:8::-:9:::-:10:::-:11::::40:12:Escherichia coli::-:13::-:14:::14::-*:15::+* ? 10:16:Acinetobacter pittii::+*?:17:Acinetobacter pittii:Escherichia coli::++:18:::++:19::::++:20::++*:21:::21:::::21:::
1:S6:H1_S6:control:23_Ge:S2:41.12:710::F::-:-1::-*:2::+:5:-*:5::-:5:-*:6:::-*:7::-*:7:::-:8::-*:9:::-:10:::-:11::::-:12:::-:13:::14::+* ?:14:Escherichia coli/Acinetobacter pittii:-*:15::-*:16:::+*?:17:Acinetobacter pittii:Escherichia coli::+*:18:Escherichia coli::++:19::::++:20::++:21::++:21::::++*:21:::
1:S6:H1_S6:control:33_Ge:S2:42.07:522::M::-:-1:::2::+:5:-:5::-:5:-:6:::-:7:::7:::-:8::-:9:::-:10:::-*:11::::-:12:::-:13::-:14:::14::-*:15::-:16:::+*?:17:Acinetobacter pittii:Escherichia coli::-*:18:::-*:19::::++:20::++:21::++:21:::::21:::
1:S6:H1_S6:control:40_Ge:S2:44.14:902::F::-:-1:::2::+:5:-*:5::-:5:-:6:::-:7:::7:::-:8::-:9:::-:10:::-:11::::-:12:::-*:13::-:14:::14::15:15:Escherichia coli:-*:16:::-*:17::::++:18:::++:19::::++:20::++:21:::21:::::21:::
1:S6:H1_S6:control:42_Ge:S2:41.63:770::M::-:-1:::2::+:5:-:5::-:5:-*:6:::-*:7:::7:::-:8::-:9:::-:10:::-:11::::-:12:::-:13::-:14:::14::-*:15::-*:16:::+*?:17:Acinetobacter pittii:Escherichia coli::+*:18:Acinetobacter pittii::++:19::::++:20::++*:21::++:21:::::21:::
1:S6:H1_S6:control:49_Ge:S2:41.68:910::F::-:-1:::2::+:5:-:5::-*:5:-*:6:::-:7:::7:::-:8::-:9:::-:10:::-:11::::-:12:::-:13::-:14:::14::-:15::-:16:::-*:17::::-*:18:::40:19::::++:20::++:21::++:21:::::21:::
1:S6:H1_S6:control:71_Ge:S2:41.99:824::M::-:-1:::2::+:5:-:5::-*:5:-*:6:::-:7:::7:::-:8::-:9:::-:10:::-:11::::-:12:::-:13::++:14:Escherichia coli::14::-:15::-:16:::+*?:17:Acinetobacter pittii:Escherichia coli::+*:18:Acinetobacter pittii::++:19::::++:20::++:21::++:21:::::21:::
1:S6:H1_S6:control:72_Ge:S2:40.34:664::F::-:-1:::2::+:5:-:5::-:5:-:6:::-*:7:::7:::-:8::-:9:::-:10:::-:11::::-:12:::-:13::-:14:::14::-:15::-*:16:::++:17::::++:18:::++:19::::++:20::++:21:::21:::::21:::
1:S7:H1_S7:control:1_Ge:S2:44.27:754:8704.00:M::-:-1:::2::+:5:-*:5::-*:5:-:6:::-*:7:::7:::-:8::-:9:::-:10:::-:11::::-:12:::-:13::-:14:::14::-:15::-:16:::-:17::::-*:18:::-*:19::::++:20::++:21::++:21:::::21:::
1:S7:H1_S7:control:16_Ge:S2:41.23:838::M::-:-1:::2::+:5:-*:5::-*:5:-*:6:::-*:7:::7:::-:8::-:9:::-:10:::-:11::::-:12:::-:13::-:14:::14::-:15::20:16:::-:17::::+*:18:Acinetobacter pittii::++:19::::++:20::++:21::++:21:::::21:::
1:S7:H1_S7:control:21_Ge:S2:38.51:818::F::-:-1:::2::+:5:-:5::-:5:-*:6:::-*:7:::7:::-:8::-*:9:::-:10:::-:11::::-:12:::-:13::-:14:::14::-:15::-:16:::40:17::::50:18:Escherichia coli::++:19::::++:20::++:21::++:21:::::21:::
1:S7:H1_S7:control:24_Ge:S2:42.32:828::M::-:-1::-*:2::+:5:-:5::-*:5:-:6:::-*:7::-*:7:::-:8::-*:9:::-:10:::-*:11::::-:12:::-:13::-:14::+* ?:14:Escherichia coli :-:15::-:16:::-*:17::::-*:18:::++:19::::++:20::++:21::++:21::::++*:21:::
1:S7:H1_S7:control:35_Ge:S2:42.1:816::M::-:-1:::2::+:5:-*:5::-*:5:-*:6:::-*:7:::7:::-:8::-:9:::-:10:::-:11::::-:12:::-:13::-:14:::14::-:15::-*:16:::++:17::::-:18:::++*:19:Escherichia coli/Acinetobacter pittii:::++:20::++:21::++:21:::::21:::
1:S7:H1_S7:control:50_Ge:S2:44.18:746::M::-:-1:::2::+:5:-*:5::-*:5:-*:6:::-*:7:::7:::-:8::-:9:::-:10:::-:11::::-:12:::-:13::-:14:::14::-:15::-:16:::2:17::::-*:18:::+?:19:Escherichia coli/Acinetobacter pittii/nosocomialis:::++:20::++:21::++:21:::::21:::
1:S7:H1_S7:control:52_Ge:S2:37.92:650::F::-:-1:::2::+:5:-:5::-*:5:-:6:::-*:7:::7:::-:8::-*:9:::-:10:::-:11::::-:12:::-*:13::-:14:::14::-:15::-*:16:::-:17::::-:18:::++:19::::++:20::++:21::++:21:::::21:::
1:S7:H1_S7:control:57_Ge:S2:41.06:732::M::-:-1:::2::+:5:-:5::-*:5:-:6:::-*:7:::7:::-:8::-:9:::-:10:::-:11::::-:12:::-:13::-:14:::14::-:15::-:16:::-:17::::-:18:::++:19::::++:20::++:21::++:21:::::21:::
1:S7:H1_S7:control:65_Ge:S2:41.56:836::F::-:-1:::2::+:5:-:5::-*:5:-:6:::-*:7:::7:::-:8::-*:9:::-:10:::-:11::::-:12:::-:13::-:14:::14::10:15:Escherichia coli:-:16:::-:17::::++:18:::++:19::::++:20::++:21:::21:::::21:::
1:S7:H1_S7:control:69_Ge:S2:40.19:776::F::-:-1:::2::+:5:-:5::-*:5:-:6:::-*:7:::7:::-:8::+*:9:::-:10:::-:11::::-:12:::-:13::-:14:::14::-:15::-:16:::++:17::::++:18:::++:19::::++:20::++:21:::21:::::21:::
1:S8:H1_S8:control:25_Ge:S2:42.42:890:10354.00:F::-:-1:::2::+:5:-*:5::-:5:-*:6:::-:7:::7:::-:8::-:9:::-:10:::-:11::::-:12:::-:13::-:14:::14::-:15::-:16:::-:17::::-:18:::++:19::::20:20:Escherichia coli :++:21::++:21:::::21:::
1:S8:H1_S8:control:27_Ge:S2:41.01:796::M::-:-1:::2::+:5:-*:5::-:5:-:6:::-*:7:::7:::-*:8::-:9:::-:10:::-:11::::-:12:::-:13::-:14:::14::-:15::-:16:::-*:17::::-:18:::-:19::::-*:20::++*:21::++:21:::::21:::
1:S8:H1_S8:control:37_Ge:S2:40.56:952::M::-:-1:::2::+:5:-:5::-:5:-:6:::-*:7:::7:::-:8::-*:9:::-:10:::-:11::::-:12:::-:13::-:14:::14::++:15::++:16:::++:17::::++:18:::++:19::::++:20::++:21:::21:::::21:::
1:S8:H1_S8:control:38_Ge:S2:40.89:896::F::-:-1::-*:2::+:5:-:5::-*:5:-:6:::-*:7::-*:7:::-:8::-*:9:::-:10:::-*:11::::-:12:::-:13::-:14::+* ?:14:Escherichia coli/Acinetobacter pittii:-:15::-:16:::++:17::::-:18:::2:19::::-*:20::++:21::++:21::::++*:21:::
1:S8:H1_S8:control:47_Ge:S2:45.41:840::M::-:-1:::2::+:5:-:5::-*:5:-:6:::-*:7:::7:::-:8::-:9:::-:10:::-*:11::::-:12:::-:13::-:14:::14::-:15::-*:16:::-:17::::++:18:::++:19::::++:20::++:21:::21:::::21:::
1:S8:H1_S8:control:59_Ge:S2:43.04:694::F::-:-1:::2::+:5:-:5::-*:5:-:6:::-*:7:::7:::-:8::-:9:::-:10:::-:11::::-:12:::-:13::-:14:::14::-:15::-:16:::20:17::::++:18:::++:19::::+*30:20:Escherichia coli/Acinetobacter pittii:++:21:::21:::::21:::
1:S8:H1_S8:control:61_Ge:S2:44.12:864::M::-:-1:::2::+:5:-*:5::-*:5:-*:6:::-*:7:::7:::-:8::-:9:::-:10:::-:11::::-:12:::-:13::-:14:::14::-:15::-:16:::-*:17::::-*:18:::-:19::::-*:20::++:21::++:21:::::21:::
1:S8:H1_S8:control:68_Ge:S2:39.7:922::F::-:-1:::2::+:5:-*:5::-*:5:-:6:::-:7:::7:::-:8::-:9:::-:10:::-:11::::-:12:::-:13::-:14:::14::-:15::-:16:::-:17::::-:18:::-:19::::++:20::++:21::++*:21:::::21:::
